id,folio,fecha,hora,cantidad,clave,descripcion,precio,categoria,mes,dia,ano,weekday,hora,time_of_day,sales
5556,3806,24:00.0,09:24:00,1,616,DESAYUNO CON PROTEINA CACAHUATE,100,COMBOS,January,24,2025,Friday,9,Manana,30
5557,3807,29:03.0,09:29:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,January,24,2025,Friday,9,Manana,19.5
5558,3808,32:10.0,10:32:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,24,2025,Friday,10,Manana,30
5559,3809,33:52.0,10:33:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,January,24,2025,Friday,10,Manana,13.5
5560,3809,33:52.0,10:33:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,January,24,2025,Friday,10,Manana,13.5
5561,3810,50:47.0,10:50:00,1,702,ARANDANO,5,TOPINGS,January,24,2025,Friday,10,Manana,1.5
5562,3810,50:47.0,10:50:00,1,516,PROTEINA FRUTOS ROJOS,20,EXTRAS,January,24,2025,Friday,10,Manana,6
5563,3810,50:47.0,10:50:00,1,702,ARANDANO,5,TOPINGS,January,24,2025,Friday,10,Manana,1.5
5564,3810,50:47.0,10:50:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,January,24,2025,Friday,10,Manana,19.5
5565,3811,31:09.0,13:31:00,1,512,LIFTOFF,45,EXTRAS,January,24,2025,Friday,13,Tarde,13.5
5566,3811,31:09.0,13:31:00,1,513,TE,25,EXTRAS,January,24,2025,Friday,13,Tarde,7.5
5567,3812,31:55.0,13:31:00,1,614,DESAYUNO CON PROTEINA CHO,100,COMBOS,January,24,2025,Friday,13,Tarde,30
5568,3813,32:35.0,13:32:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,24,2025,Friday,13,Tarde,30
5569,3814,39:32.0,14:39:00,1,406,JUGO BETABEL,65,BEBIDAS FRIAS,January,24,2025,Friday,14,Tarde,19.5
5570,3815,41:55.0,14:41:00,1,512,LIFTOFF,45,EXTRAS,January,24,2025,Friday,14,Tarde,13.5
5571,3815,41:55.0,14:41:00,1,513,TE,25,EXTRAS,January,24,2025,Friday,14,Tarde,7.5
5572,3815,41:55.0,14:41:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,January,24,2025,Friday,14,Tarde,19.5
5573,3815,41:55.0,14:41:00,1,202,PANINNI,85,ALIMENTOS,January,24,2025,Friday,14,Tarde,25.5
5574,3815,41:55.0,14:41:00,1,402,MEGATE,50,BEBIDAS FRIAS,January,24,2025,Friday,14,Tarde,15
5575,3816,33:32.0,09:33:00,1,515,PROTEINA CACAHUATE,20,EXTRAS,January,25,2025,Saturday,9,Manana,6
5576,3816,33:32.0,09:33:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,January,25,2025,Saturday,9,Manana,19.5
5577,3816,33:32.0,09:33:00,1,407,CHUPAPANZAS LITRO Y MEDIO,95,BEBIDAS FRIAS,January,25,2025,Saturday,9,Manana,28.5
5578,3817,42:58.0,09:42:00,1,202,PANINNI,85,ALIMENTOS,January,25,2025,Saturday,9,Manana,25.5
5579,3818,47:33.0,09:47:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,25,2025,Saturday,9,Manana,30
5580,3818,47:33.0,09:47:00,1,509,COLAGENO,50,EXTRAS,January,25,2025,Saturday,9,Manana,15
5581,3819,13:27.0,10:13:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,January,25,2025,Saturday,10,Manana,13.5
5582,3819,13:27.0,10:13:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,January,25,2025,Saturday,10,Manana,13.5
5583,3820,21:42.0,10:21:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,January,25,2025,Saturday,10,Manana,13.5
5584,3821,33:30.0,10:33:00,1,601,DESAYUNO BASICO,85,COMBOS,January,25,2025,Saturday,10,Manana,25.5
5585,3823,00:06.0,11:00:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,25,2025,Saturday,11,Manana,30
5586,3824,33:26.0,11:33:00,1,616,DESAYUNO CON PROTEINA CACAHUATE,100,COMBOS,January,25,2025,Saturday,11,Manana,30
5587,3824,33:26.0,11:33:00,1,706,FRUTA,5,TOPINGS,January,25,2025,Saturday,11,Manana,1.5
5588,3825,52:45.0,11:52:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,25,2025,Saturday,11,Manana,30
5589,3826,15:48.0,12:15:00,1,507,CR7,15,EXTRAS,January,25,2025,Saturday,12,Tarde,4.5
5590,3826,15:48.0,12:15:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,January,25,2025,Saturday,12,Tarde,19.5
5591,3826,15:48.0,12:15:00,1,402,MEGATE,50,BEBIDAS FRIAS,January,25,2025,Saturday,12,Tarde,15
5592,3827,20:29.0,12:20:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,January,25,2025,Saturday,12,Tarde,19.5
5593,3828,09:26.0,13:09:00,1,204,CREPA DULCE,85,ALIMENTOS,January,25,2025,Saturday,13,Tarde,25.5
5594,3828,09:26.0,13:09:00,1,707,YOGURTH,5,TOPINGS,January,25,2025,Saturday,13,Tarde,1.5
5595,3829,19:20.0,13:19:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,25,2025,Saturday,13,Tarde,30
5596,3830,44:27.0,14:44:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,January,25,2025,Saturday,14,Tarde,13.5
5597,3831,47:16.0,14:47:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,25,2025,Saturday,14,Tarde,30
5598,3832,47:52.0,14:47:00,1,403,BOWL,95,BEBIDAS FRIAS,January,25,2025,Saturday,14,Tarde,28.5
5599,3833,02:44.0,15:02:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,January,25,2025,Saturday,15,Tarde,19.5
5600,3834,15:04.0,15:15:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,January,25,2025,Saturday,15,Tarde,19.5
5601,3835,59:40.0,09:59:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,26,2025,Sunday,9,Manana,30
5602,3836,22:24.0,10:22:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,January,26,2025,Sunday,10,Manana,19.5
5603,3837,25:35.0,10:25:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,26,2025,Sunday,10,Manana,30
5604,3837,25:35.0,10:25:00,1,509,COLAGENO,50,EXTRAS,January,26,2025,Sunday,10,Manana,15
5605,3838,49:50.0,10:49:00,1,202,PANINNI,85,ALIMENTOS,January,26,2025,Sunday,10,Manana,25.5
5606,3840,59:38.0,10:59:00,1,702,ARANDANO,5,TOPINGS,January,26,2025,Sunday,10,Manana,1.5
5607,3840,59:38.0,10:59:00,1,706,FRUTA,5,TOPINGS,January,26,2025,Sunday,10,Manana,1.5
5608,3840,59:38.0,10:59:00,1,601,DESAYUNO BASICO,85,COMBOS,January,26,2025,Sunday,10,Manana,25.5
5609,3841,41:58.0,11:41:00,1,202,PANINNI,85,ALIMENTOS,January,26,2025,Sunday,11,Manana,25.5
5610,3842,42:55.0,11:42:00,1,202,PANINNI,85,ALIMENTOS,January,26,2025,Sunday,11,Manana,25.5
5611,3843,02:34.0,12:02:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,January,26,2025,Sunday,12,Tarde,19.5
5612,3843,02:34.0,12:02:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,January,26,2025,Sunday,12,Tarde,19.5
5613,3844,03:08.0,12:03:00,1,516,PROTEINA FRUTOS ROJOS,20,EXTRAS,January,26,2025,Sunday,12,Tarde,6
5614,3845,11:28.0,12:11:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,January,26,2025,Sunday,12,Tarde,19.5
5615,3845,11:28.0,12:11:00,1,202,PANINNI,85,ALIMENTOS,January,26,2025,Sunday,12,Tarde,25.5
5616,3845,11:28.0,12:11:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,January,26,2025,Sunday,12,Tarde,19.5
5617,3845,11:28.0,12:11:00,1,202,PANINNI,85,ALIMENTOS,January,26,2025,Sunday,12,Tarde,25.5
5618,3846,38:38.0,12:38:00,1,512,LIFTOFF,45,EXTRAS,January,26,2025,Sunday,12,Tarde,13.5
5619,3846,38:38.0,12:38:00,1,513,TE,25,EXTRAS,January,26,2025,Sunday,12,Tarde,7.5
5620,3852,50:41.0,12:50:00,1,402,MEGATE,50,BEBIDAS FRIAS,January,26,2025,Sunday,12,Tarde,15
5621,3853,51:30.0,12:51:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,26,2025,Sunday,12,Tarde,30
5622,3853,51:30.0,12:51:00,1,513,TE,25,EXTRAS,January,26,2025,Sunday,12,Tarde,7.5
5623,3847,51:33.0,12:51:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,January,26,2025,Sunday,12,Tarde,13.5
5624,3848,52:30.0,12:52:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,January,26,2025,Sunday,12,Tarde,19.5
5625,3848,52:30.0,12:52:00,1,516,PROTEINA FRUTOS ROJOS,20,EXTRAS,January,26,2025,Sunday,12,Tarde,6
5626,3854,52:55.0,12:52:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,26,2025,Sunday,12,Tarde,30
5627,3855,53:59.0,12:53:00,1,202,PANINNI,85,ALIMENTOS,January,26,2025,Sunday,12,Tarde,25.5
5628,3849,06:09.0,13:06:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,January,26,2025,Sunday,13,Tarde,19.5
5629,3849,06:09.0,13:06:00,1,516,PROTEINA FRUTOS ROJOS,20,EXTRAS,January,26,2025,Sunday,13,Tarde,6
5630,3850,16:31.0,13:16:00,1,514,PROTEINA CHOCOLATE,20,EXTRAS,January,26,2025,Sunday,13,Tarde,6
5631,3850,16:31.0,13:16:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,January,26,2025,Sunday,13,Tarde,19.5
5632,3850,16:31.0,13:16:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,January,26,2025,Sunday,13,Tarde,19.5
5633,3851,27:39.0,13:27:00,1,514,PROTEINA CHOCOLATE,20,EXTRAS,January,26,2025,Sunday,13,Tarde,6
5634,3851,27:39.0,13:27:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,January,26,2025,Sunday,13,Tarde,19.5
5635,3851,27:39.0,13:27:00,1,514,PROTEINA CHOCOLATE,20,EXTRAS,January,26,2025,Sunday,13,Tarde,6
5636,3851,27:39.0,13:27:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,January,26,2025,Sunday,13,Tarde,19.5
5637,3856,26:30.0,07:26:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,January,27,2025,Monday,7,Manana,13.5
5638,3857,41:25.0,07:41:00,1,616,DESAYUNO CON PROTEINA CACAHUATE,100,COMBOS,January,27,2025,Monday,7,Manana,30
5639,3857,41:25.0,07:41:00,1,509,COLAGENO,50,EXTRAS,January,27,2025,Monday,7,Manana,15
5640,3858,42:25.0,07:42:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,January,27,2025,Monday,7,Manana,13.5
5641,3859,28:07.0,08:28:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,January,27,2025,Monday,8,Manana,13.5
5642,3860,33:04.0,08:33:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,January,27,2025,Monday,8,Manana,19.5
5643,3861,51:41.0,08:51:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,January,27,2025,Monday,8,Manana,19.5
5644,3862,55:59.0,08:55:00,1,615,DESAYUNO CON PROTEINA FRUTOS R,100,COMBOS,January,27,2025,Monday,8,Manana,30
5645,3862,55:59.0,08:55:00,1,702,ARANDANO,5,TOPINGS,January,27,2025,Monday,8,Manana,1.5
5646,3863,56:40.0,08:56:00,1,504,PROBIOTICO,25,EXTRAS,January,27,2025,Monday,8,Manana,7.5
5647,3864,58:02.0,08:58:00,1,404,MALTEADA ESPECIAL,95,BEBIDAS FRIAS,January,27,2025,Monday,8,Manana,28.5
5648,3865,03:15.0,09:03:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,27,2025,Monday,9,Manana,30
5649,3866,03:48.0,09:03:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,27,2025,Monday,9,Manana,30
5650,3867,09:50.0,09:09:00,1,201,SANDWICH DE AVENA,80,ALIMENTOS,January,27,2025,Monday,9,Manana,24
5651,3867,09:50.0,09:09:00,1,201,SANDWICH DE AVENA,80,ALIMENTOS,January,27,2025,Monday,9,Manana,24
5652,3868,21:05.0,09:21:00,1,601,DESAYUNO BASICO,85,COMBOS,January,27,2025,Monday,9,Manana,25.5
5653,3868,21:05.0,09:21:00,1,702,ARANDANO,5,TOPINGS,January,27,2025,Monday,9,Manana,1.5
5654,3870,17:30.0,10:17:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,January,27,2025,Monday,10,Manana,13.5
5655,3870,17:30.0,10:17:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,January,27,2025,Monday,10,Manana,13.5
5656,3870,17:30.0,10:17:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,January,27,2025,Monday,10,Manana,13.5
5657,3871,40:21.0,06:40:00,1,402,MEGATE,50,BEBIDAS FRIAS,January,28,2025,Tuesday,6,Manana,15
5658,3872,08:52.0,08:08:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,28,2025,Tuesday,8,Manana,30
5659,3872,08:52.0,08:08:00,1,509,COLAGENO,50,EXTRAS,January,28,2025,Tuesday,8,Manana,15
5660,3873,05:29.0,09:05:00,1,615,DESAYUNO CON PROTEINA FRUTOS R,100,COMBOS,January,28,2025,Tuesday,9,Manana,30
5661,3873,05:29.0,09:05:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,28,2025,Tuesday,9,Manana,30
5662,3873,05:29.0,09:05:00,1,615,DESAYUNO CON PROTEINA FRUTOS R,100,COMBOS,January,28,2025,Tuesday,9,Manana,30
5663,3873,05:29.0,09:05:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,28,2025,Tuesday,9,Manana,30
5664,3873,05:29.0,09:05:00,1,616,DESAYUNO CON PROTEINA CACAHUATE,100,COMBOS,January,28,2025,Tuesday,9,Manana,30
5665,3873,05:29.0,09:05:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,28,2025,Tuesday,9,Manana,30
5666,3873,05:29.0,09:05:00,1,616,DESAYUNO CON PROTEINA CACAHUATE,100,COMBOS,January,28,2025,Tuesday,9,Manana,30
5667,3875,19:31.0,11:19:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,28,2025,Tuesday,11,Manana,30
5668,3876,29:05.0,11:29:00,1,616,DESAYUNO CON PROTEINA CACAHUATE,100,COMBOS,January,28,2025,Tuesday,11,Manana,30
5669,3876,29:05.0,11:29:00,1,706,FRUTA,5,TOPINGS,January,28,2025,Tuesday,11,Manana,1.5
5670,3877,30:43.0,11:30:00,1,702,ARANDANO,5,TOPINGS,January,28,2025,Tuesday,11,Manana,1.5
5671,3877,30:43.0,11:30:00,1,706,FRUTA,5,TOPINGS,January,28,2025,Tuesday,11,Manana,1.5
5672,3877,30:43.0,11:30:00,1,601,DESAYUNO BASICO,85,COMBOS,January,28,2025,Tuesday,11,Manana,25.5
5673,3878,34:10.0,11:34:00,1,207,PONCHE CUCHARADA,30,EXTRAS,January,28,2025,Tuesday,11,Manana,9
5674,3878,34:10.0,11:34:00,1,509,COLAGENO,50,EXTRAS,January,28,2025,Tuesday,11,Manana,15
5675,3878,34:10.0,11:34:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,January,28,2025,Tuesday,11,Manana,13.5
5676,3879,44:36.0,11:44:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,28,2025,Tuesday,11,Manana,30
5677,3880,52:31.0,11:52:00,1,701,NUEZ,5,TOPINGS,January,28,2025,Tuesday,11,Manana,1.5
5678,3881,54:38.0,11:54:00,1,404,MALTEADA ESPECIAL,95,BEBIDAS FRIAS,January,28,2025,Tuesday,11,Manana,28.5
5679,3881,54:38.0,11:54:00,1,205,WAFLE,75,ALIMENTOS,January,28,2025,Tuesday,11,Manana,22.5
5680,3881,54:38.0,11:54:00,1,202,PANINNI,85,ALIMENTOS,January,28,2025,Tuesday,11,Manana,25.5
5681,3881,54:38.0,11:54:00,1,702,ARANDANO,5,TOPINGS,January,28,2025,Tuesday,11,Manana,1.5
5682,3881,54:38.0,11:54:00,1,204,CREPA DULCE,85,ALIMENTOS,January,28,2025,Tuesday,11,Manana,25.5
5683,3881,54:38.0,11:54:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,28,2025,Tuesday,11,Manana,30
5684,3881,54:38.0,11:54:00,1,701,NUEZ,5,TOPINGS,January,28,2025,Tuesday,11,Manana,1.5
5685,3881,54:38.0,11:54:00,1,508,PROTEINA VAINILLA,20,EXTRAS,January,28,2025,Tuesday,11,Manana,6
5686,3881,54:38.0,11:54:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,28,2025,Tuesday,11,Manana,30
5687,3882,07:43.0,13:07:00,1,801,VASO Y TAPA,5,DESECHABLE,January,28,2025,Tuesday,13,Tarde,1.5
5688,3882,07:43.0,13:07:00,1,513,TE,25,EXTRAS,January,28,2025,Tuesday,13,Tarde,7.5
5689,3882,07:43.0,13:07:00,1,512,LIFTOFF,45,EXTRAS,January,28,2025,Tuesday,13,Tarde,13.5
5690,3883,08:22.0,13:08:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,January,28,2025,Tuesday,13,Tarde,19.5
5691,3884,15:08.0,07:15:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,January,29,2025,Wednesday,7,Manana,13.5
5692,3884,15:08.0,07:15:00,1,511,BARRA,45,EXTRAS,January,29,2025,Wednesday,7,Manana,13.5
5693,3885,13:46.0,08:13:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,29,2025,Wednesday,8,Manana,30
5694,3886,41:53.0,08:41:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,January,29,2025,Wednesday,8,Manana,19.5
5695,3887,46:53.0,08:46:00,1,614,DESAYUNO CON PROTEINA CHO,100,COMBOS,January,29,2025,Wednesday,8,Manana,30
5696,3887,46:53.0,08:46:00,1,701,NUEZ,5,TOPINGS,January,29,2025,Wednesday,8,Manana,1.5
5697,3888,52:33.0,08:52:00,1,706,FRUTA,5,TOPINGS,January,29,2025,Wednesday,8,Manana,1.5
5698,3888,52:33.0,08:52:00,1,701,NUEZ,5,TOPINGS,January,29,2025,Wednesday,8,Manana,1.5
5699,3888,52:33.0,08:52:00,1,616,DESAYUNO CON PROTEINA CACAHUATE,100,COMBOS,January,29,2025,Wednesday,8,Manana,30
5700,3889,56:24.0,08:56:00,1,403,BOWL,95,BEBIDAS FRIAS,January,29,2025,Wednesday,8,Manana,28.5
5701,3889,56:24.0,08:56:00,1,706,FRUTA,5,TOPINGS,January,29,2025,Wednesday,8,Manana,1.5
5702,3889,56:24.0,08:56:00,1,702,ARANDANO,5,TOPINGS,January,29,2025,Wednesday,8,Manana,1.5
5703,3889,56:24.0,08:56:00,1,601,DESAYUNO BASICO,85,COMBOS,January,29,2025,Wednesday,8,Manana,25.5
5704,3890,00:43.0,09:00:00,1,615,DESAYUNO CON PROTEINA FRUTOS R,100,COMBOS,January,29,2025,Wednesday,9,Manana,30
5705,3890,00:43.0,09:00:00,1,615,DESAYUNO CON PROTEINA FRUTOS R,100,COMBOS,January,29,2025,Wednesday,9,Manana,30
5706,3891,18:26.0,09:18:00,1,706,FRUTA,5,TOPINGS,January,29,2025,Wednesday,9,Manana,1.5
5707,3891,18:26.0,09:18:00,1,706,FRUTA,5,TOPINGS,January,29,2025,Wednesday,9,Manana,1.5
5708,3891,18:26.0,09:18:00,1,402,MEGATE,50,BEBIDAS FRIAS,January,29,2025,Wednesday,9,Manana,15
5709,3892,26:26.0,09:26:00,1,507,CR7,15,EXTRAS,January,29,2025,Wednesday,9,Manana,4.5
5710,3892,26:26.0,09:26:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,January,29,2025,Wednesday,9,Manana,13.5
5711,3893,42:27.0,09:42:00,1,512,LIFTOFF,45,EXTRAS,January,29,2025,Wednesday,9,Manana,13.5
5712,3893,42:27.0,09:42:00,1,513,TE,25,EXTRAS,January,29,2025,Wednesday,9,Manana,7.5
5713,3894,49:17.0,09:49:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,January,29,2025,Wednesday,9,Manana,13.5
5714,3895,44:00.0,10:44:00,1,202,PANINNI,85,ALIMENTOS,January,29,2025,Wednesday,10,Manana,25.5
5715,3896,01:31.0,12:01:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,January,29,2025,Wednesday,12,Tarde,13.5
5716,3897,06:01.0,12:06:00,1,202,PANINNI,85,ALIMENTOS,January,29,2025,Wednesday,12,Tarde,25.5
5717,3898,11:26.0,12:11:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,29,2025,Wednesday,12,Tarde,30
5718,3899,09:24.0,07:09:00,1,202,PANINNI,85,ALIMENTOS,January,30,2025,Thursday,7,Manana,25.5
5719,3899,09:24.0,07:09:00,1,402,MEGATE,50,BEBIDAS FRIAS,January,30,2025,Thursday,7,Manana,15
5720,3900,19:32.0,07:19:00,1,513,TE,25,EXTRAS,January,30,2025,Thursday,7,Manana,7.5
5721,3900,19:32.0,07:19:00,1,512,LIFTOFF,45,EXTRAS,January,30,2025,Thursday,7,Manana,13.5
5722,3900,19:32.0,07:19:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,January,30,2025,Thursday,7,Manana,19.5
5723,3901,22:27.0,08:22:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,30,2025,Thursday,8,Manana,30
5724,3902,28:43.0,08:28:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,January,30,2025,Thursday,8,Manana,19.5
5725,3903,29:21.0,08:29:00,1,615,DESAYUNO CON PROTEINA FRUTOS R,100,COMBOS,January,30,2025,Thursday,8,Manana,30
5726,3903,29:21.0,08:29:00,1,509,COLAGENO,50,EXTRAS,January,30,2025,Thursday,8,Manana,15
5727,3904,31:28.0,08:31:00,1,616,DESAYUNO CON PROTEINA CACAHUATE,100,COMBOS,January,30,2025,Thursday,8,Manana,30
5728,3904,31:28.0,08:31:00,1,702,ARANDANO,5,TOPINGS,January,30,2025,Thursday,8,Manana,1.5
5729,3905,33:10.0,08:33:00,1,614,DESAYUNO CON PROTEINA CHO,100,COMBOS,January,30,2025,Thursday,8,Manana,30
5730,3906,34:25.0,08:34:00,1,702,ARANDANO,5,TOPINGS,January,30,2025,Thursday,8,Manana,1.5
5731,3906,34:25.0,08:34:00,1,706,FRUTA,5,TOPINGS,January,30,2025,Thursday,8,Manana,1.5
5732,3907,36:01.0,08:36:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,30,2025,Thursday,8,Manana,30
5733,3908,21:49.0,10:21:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,January,30,2025,Thursday,10,Manana,19.5
5734,3908,21:49.0,10:21:00,1,406,JUGO BETABEL,65,BEBIDAS FRIAS,January,30,2025,Thursday,10,Manana,19.5
5735,3909,41:22.0,10:41:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,January,30,2025,Thursday,10,Manana,19.5
5736,3909,41:22.0,10:41:00,1,508,PROTEINA VAINILLA,20,EXTRAS,January,30,2025,Thursday,10,Manana,6
5737,3910,47:28.0,10:47:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,30,2025,Thursday,10,Manana,30
5738,3911,50:50.0,10:50:00,1,202,PANINNI,85,ALIMENTOS,January,30,2025,Thursday,10,Manana,25.5
5739,3911,50:50.0,10:50:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,January,30,2025,Thursday,10,Manana,19.5
5740,3912,15:23.0,11:15:00,1,405,JUGO VERDE,65,BEBIDAS FRIAS,January,30,2025,Thursday,11,Manana,19.5
5741,3913,53:40.0,06:53:00,1,511,BARRA,45,EXTRAS,January,31,2025,Friday,6,Manana,13.5
5742,3914,44:40.0,07:44:00,1,301,TE DE HIERBAS O NRG,45,BEBIDAS CALIENTES,January,31,2025,Friday,7,Manana,13.5
5743,3915,48:43.0,07:48:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,31,2025,Friday,7,Manana,30
5744,3915,48:43.0,07:48:00,1,509,COLAGENO,50,EXTRAS,January,31,2025,Friday,7,Manana,15
5745,3916,57:36.0,07:57:00,1,205,WAFLE,75,ALIMENTOS,January,31,2025,Friday,7,Manana,22.5
5746,3916,57:36.0,07:57:00,1,703,NUTELA,10,TOPINGS,January,31,2025,Friday,7,Manana,3
5747,3917,14:54.0,08:14:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,January,31,2025,Friday,8,Manana,19.5
5748,3917,14:54.0,08:14:00,1,514,PROTEINA CHOCOLATE,20,EXTRAS,January,31,2025,Friday,8,Manana,6
5749,3918,16:54.0,08:16:00,1,615,DESAYUNO CON PROTEINA FRUTOS R,100,COMBOS,January,31,2025,Friday,8,Manana,30
5750,3919,22:20.0,08:22:00,1,706,FRUTA,5,TOPINGS,January,31,2025,Friday,8,Manana,1.5
5751,3919,22:20.0,08:22:00,1,701,NUEZ,5,TOPINGS,January,31,2025,Friday,8,Manana,1.5
5752,3919,22:20.0,08:22:00,1,614,DESAYUNO CON PROTEINA CHO,100,COMBOS,January,31,2025,Friday,8,Manana,30
5753,3920,23:37.0,08:23:00,1,614,DESAYUNO CON PROTEINA CHO,100,COMBOS,January,31,2025,Friday,8,Manana,30
5754,3920,23:37.0,08:23:00,1,706,FRUTA,5,TOPINGS,January,31,2025,Friday,8,Manana,1.5
5755,3921,02:45.0,09:02:00,1,D,DESAYUNO CON PROTEINA VAINILLA,100,COMBOS,January,31,2025,Friday,9,Manana,30
5756,3922,24:01.0,10:24:00,1,704,CREMA DE MANI,10,TOPINGS,January,31,2025,Friday,10,Manana,3
5757,3922,24:01.0,10:24:00,1,205,WAFLE,75,ALIMENTOS,January,31,2025,Friday,10,Manana,22.5
5758,3922,24:01.0,10:24:00,1,615,DESAYUNO CON PROTEINA FRUTOS R,100,COMBOS,January,31,2025,Friday,10,Manana,30
5759,3923,36:03.0,10:36:00,1,601,DESAYUNO BASICO,85,COMBOS,January,31,2025,Friday,10,Manana,25.5
5760,3924,42:47.0,10:42:00,1,401,MALTEADAS,65,BEBIDAS FRIAS,January,31,2025,Friday,10,Manana,19.5
5761,3925,27:26.0,11:27:00,1,615,DESAYUNO CON PROTEINA FRUTOS R,100,COMBOS,January,31,2025,Friday,11,Manana,30
5762,3925,27:26.0,11:27:00,1,615,DESAYUNO CON PROTEINA FRUTOS R,100,COMBOS,January,31,2025,Friday,11,Manana,30
5763,3926,41:50.0,11:41:00,1,202,PANINNI,85,ALIMENTOS,January,31,2025,Friday,11,Manana,25.5
5764,3927,48:57.0,11:48:00,1,201,SANDWICH DE AVENA,80,ALIMENTOS,January,31,2025,Friday,11,Manana,24
